subjid,offer_propoer,offer_recipt,choice,conds,in_outgroup,trial
914,12,0,3,4,2,23
914,9,3,1,2,1,24
914,12,0,1,2,1,25
914,6,6,1,1,1,26
914,12,0,3,4,2,27
914,12,0,1,2,1,28
914,6,6,1,3,2,29
914,6,6,1,1,1,30
914,6,6,1,3,2,31
914,9,3,2,4,2,32
914,7,5,1,1,1,33
914,9,3,2,4,2,34
914,9,3,1,2,1,35
914,12,0,3,4,2,36
914,7,5,1,3,2,37
914,9,3,2,4,2,38
914,6,6,1,3,2,39
914,7,5,1,3,2,40
914,6,6,1,1,1,41
914,12,0,2,2,1,42
914,7,5,1,1,1,43
914,12,0,3,4,2,44
914,9,3,2,4,2,45
914,7,5,1,1,1,46
914,9,3,1,2,1,47
914,9,3,1,2,1,48
914,12,0,3,4,2,49
914,6,6,1,1,1,50
914,6,6,1,1,1,51
914,9,3,1,2,1,52
914,7,5,1,1,1,53
914,6,6,1,3,2,54
914,12,0,2,2,1,55
914,6,6,1,1,1,56
914,12,0,3,4,2,57
914,9,3,2,4,2,58
914,7,5,1,1,1,59
914,7,5,1,3,2,60
914,12,0,3,4,2,61
914,6,6,1,3,2,62
914,6,6,1,1,1,63
914,9,3,1,2,1,64
914,7,5,1,3,2,65
914,9,3,2,4,2,66
914,9,3,1,2,1,67
914,6,6,1,3,2,68
914,12,0,1,2,1,69
914,7,5,1,1,1,70
914,7,5,1,1,1,71
914,7,5,1,3,2,72
914,6,6,1,3,2,73
914,6,6,1,1,1,74
914,9,3,2,2,1,75
914,12,0,3,4,2,76
914,7,5,1,1,1,77
914,9,3,2,4,2,78
914,12,0,2,2,1,79
914,12,0,3,4,2,80
914,7,5,1,3,2,81
914,9,3,2,4,2,82
914,12,0,3,4,2,83
914,9,3,1,2,1,84
914,7,5,1,1,1,85
914,12,0,3,4,2,86
914,12,0,1,2,1,87
914,7,5,1,3,2,88
914,6,6,1,1,1,89
914,9,3,2,4,2,90
914,6,6,1,1,1,91
914,6,6,1,3,2,92
914,12,0,1,2,1,93
914,12,0,3,4,2,94
914,7,5,1,1,1,95
914,9,3,1,2,1,96
914,9,3,2,4,2,97
914,7,5,1,3,2,98
914,7,5,1,1,1,99
914,6,6,1,3,2,100
914,9,3,2,4,2,101
914,9,3,1,2,1,102
914,12,0,2,2,1,103
914,12,0,3,4,2,104
914,9,3,2,4,2,105
914,9,3,2,4,2,106
914,7,5,1,1,1,107
914,7,5,1,3,2,108
914,9,3,1,2,1,109
914,6,6,1,3,2,110
914,9,3,1,2,1,111
914,6,6,1,1,1,112
914,7,5,1,1,1,113
914,7,5,1,3,2,114
914,6,6,1,1,1,115
914,7,5,1,3,2,116
914,12,0,3,4,2,117
914,6,6,1,1,1,118
914,6,6,1,3,2,119
914,9,3,2,4,2,120
914,12,0,1,2,1,121
914,9,3,1,2,1,122
914,6,6,1,1,1,123
914,7,5,1,1,1,124
914,6,6,1,1,1,125
914,12,0,2,2,1,126
914,12,0,3,4,2,127
914,6,6,1,3,2,128
914,7,5,1,3,2,129
914,9,3,1,2,1,130
914,6,6,1,1,1,131
914,12,0,1,2,1,132
914,7,5,1,3,2,133
914,9,3,2,4,2,134
914,7,5,1,1,1,135
914,12,0,1,2,1,136
914,6,6,1,3,2,137
914,7,5,1,3,2,138
914,9,3,2,2,1,139
914,6,6,1,3,2,140
914,12,0,1,2,1,141
914,6,6,1,3,2,142
914,12,0,3,4,2,143
914,7,5,1,1,1,144
923,6,6,1,3,2,1
923,6,6,1,1,1,2
923,9,3,1,2,1,3
923,12,0,3,4,2,4
923,7,5,1,1,1,5
923,9,3,1,4,2,6
923,12,0,2,2,1,7
923,12,0,3,4,2,8
923,7,5,1,3,2,9
923,9,3,4,4,2,10
923,12,0,3,4,2,11
923,9,3,1,2,1,12
923,7,5,1,1,1,13
923,12,0,3,4,2,14
923,12,0,3,2,1,15
923,7,5,2,3,2,16
923,6,6,1,1,1,17
923,9,3,4,4,2,18
923,6,6,1,1,1,19
923,6,6,1,3,2,20
923,12,0,2,2,1,21
923,12,0,4,4,2,22
923,7,5,1,1,1,23
923,9,3,1,2,1,24
923,9,3,1,4,2,25
923,7,5,3,3,2,26
923,7,5,1,1,1,27
923,6,6,2,3,2,28
923,9,3,3,4,2,29
923,9,3,2,2,1,30
923,12,0,1,2,1,31
923,12,0,4,4,2,32
923,9,3,3,4,2,33
923,9,3,1,4,2,34
923,7,5,1,1,1,35
923,7,5,1,3,2,36
923,9,3,1,2,1,37
923,6,6,2,3,2,38
923,9,3,1,2,1,39
923,6,6,2,1,1,40
923,7,5,1,1,1,41
923,7,5,1,3,2,42
923,6,6,1,1,1,43
923,7,5,1,3,2,44
923,12,0,4,4,2,45
923,6,6,1,1,1,46
923,6,6,1,3,2,47
923,9,3,4,4,2,48
923,12,0,3,2,1,49
923,9,3,1,2,1,50
923,6,6,1,1,1,51
923,7,5,1,1,1,52
923,6,6,1,1,1,53
923,12,0,2,2,1,54
923,12,0,3,4,2,55
923,6,6,1,3,2,56
923,7,5,3,3,2,57
923,9,3,2,2,1,58
923,6,6,1,1,1,59
923,12,0,1,2,1,60
923,7,5,2,3,2,61
923,9,3,4,4,2,62
923,7,5,1,1,1,63
923,12,0,2,2,1,64
923,6,6,1,3,2,65
923,7,5,1,3,2,66
923,9,3,2,2,1,67
923,6,6,1,3,2,68
923,12,0,2,2,1,69
923,6,6,1,3,2,70
923,12,0,4,4,2,71
923,7,5,1,1,1,72
923,9,3,1,2,1,73
923,7,5,4,3,2,74
923,6,6,1,1,1,75
923,12,0,2,2,1,76
923,7,5,1,1,1,77
923,6,6,1,1,1,78
923,6,6,2,3,2,79
923,12,0,3,2,1,80
923,7,5,1,3,2,81
923,9,3,3,4,2,82
923,9,3,2,4,2,83
923,9,3,1,2,1,84
923,6,6,2,3,2,85
923,12,0,3,4,2,86
923,7,5,1,3,2,87
923,7,5,1,3,2,88
923,12,0,1,4,2,89
923,7,5,1,1,1,90
923,6,6,3,3,2,91
923,12,0,1,2,1,92
923,9,3,3,4,2,93
923,12,0,3,2,1,94
923,12,0,4,4,2,95
923,9,3,1,2,1,96
923,12,0,1,2,1,97
923,6,6,1,1,1,98
923,12,0,4,4,2,99
923,12,0,2,2,1,100
923,6,6,2,3,2,101
923,6,6,1,1,1,102
923,6,6,3,3,2,103
923,9,3,2,4,2,104
923,7,5,1,1,1,105
923,9,3,3,4,2,106
923,9,3,1,2,1,107
923,12,0,4,4,2,108
923,7,5,1,3,2,109
923,9,3,4,4,2,110
923,6,6,1,3,2,111
923,7,5,2,3,2,112
923,6,6,1,1,1,113
923,12,0,2,2,1,114
923,7,5,1,1,1,115
923,12,0,2,4,2,116
923,9,3,4,4,2,117
923,7,5,1,1,1,118
923,9,3,1,2,1,119
923,9,3,1,2,1,120
923,12,0,3,4,2,121
923,6,6,1,1,1,122
923,6,6,1,1,1,123
923,9,3,1,2,1,124
923,7,5,1,1,1,125
923,6,6,1,3,2,126
923,12,0,2,2,1,127
923,6,6,1,1,1,128
923,12,0,4,4,2,129
923,9,3,1,4,2,130
923,7,5,1,1,1,131
923,7,5,1,3,2,132
923,12,0,2,4,2,133
923,6,6,1,3,2,134
923,6,6,1,1,1,135
923,9,3,1,2,1,136
923,7,5,3,3,2,137
923,9,3,3,4,2,138
923,9,3,1,2,1,139
923,6,6,1,3,2,140
923,12,0,2,2,1,141
923,7,5,1,1,1,142
923,7,5,1,1,1,143
923,7,5,3,3,2,144
918,9,3,2,2,1,1
918,7,5,1,3,2,2
918,6,6,1,1,1,3
918,12,0,3,2,1,4
918,7,5,1,1,1,5
918,6,6,1,1,1,6
918,6,6,4,3,2,7
918,12,0,3,2,1,8
918,7,5,2,3,2,9
918,9,3,2,4,2,10
918,9,3,2,4,2,11
918,9,3,2,2,1,12
918,6,6,1,3,2,13
918,12,0,4,4,2,14
918,7,5,2,3,2,15
918,7,5,2,3,2,16
918,12,0,4,4,2,17
918,7,5,1,1,1,18
918,6,6,1,3,2,19
918,12,0,3,2,1,20
918,9,3,3,4,2,21
918,12,0,3,2,1,22
918,12,0,4,4,2,23
918,9,3,2,2,1,24
918,12,0,3,2,1,25
918,6,6,1,1,1,26
918,12,0,4,4,2,27
918,12,0,3,2,1,28
918,6,6,1,3,2,29
918,6,6,1,1,1,30
918,6,6,1,3,2,31
918,9,3,2,4,2,32
918,7,5,2,1,1,33
918,9,3,2,4,2,34
918,9,3,2,2,1,35
918,12,0,4,4,2,36
918,7,5,2,3,2,37
918,9,3,3,4,2,38
918,6,6,1,3,2,39
918,7,5,2,3,2,40
918,6,6,1,1,1,41
918,12,0,3,2,1,42
918,7,5,1,1,1,43
918,12,0,4,4,2,44
918,9,3,2,4,2,45
918,7,5,1,1,1,46
918,9,3,2,2,1,47
918,9,3,2,2,1,48
918,12,0,4,4,2,49
918,6,6,1,1,1,50
918,6,6,1,1,1,51
918,9,3,2,2,1,52
918,7,5,1,1,1,53
918,6,6,1,3,2,54
918,12,0,2,2,1,55
918,6,6,1,1,1,56
918,12,0,3,4,2,57
918,9,3,3,4,2,58
918,7,5,1,1,1,59
918,7,5,2,3,2,60
918,12,0,4,4,2,61
918,6,6,1,3,2,62
918,6,6,1,1,1,63
918,9,3,2,2,1,64
918,7,5,1,3,2,65
918,9,3,4,4,2,66
918,9,3,2,2,1,67
918,6,6,1,3,2,68
918,12,0,3,2,1,69
918,7,5,1,1,1,70
918,7,5,1,1,1,71
918,7,5,2,3,2,72
918,6,6,2,3,2,73
918,6,6,1,1,1,74
918,9,3,2,2,1,75
918,12,0,4,4,2,76
918,7,5,1,1,1,77
918,9,3,4,4,2,78
918,12,0,3,2,1,79
918,12,0,4,4,2,80
918,7,5,1,3,2,81
918,9,3,2,4,2,82
918,12,0,4,4,2,83
918,9,3,2,2,1,84
918,7,5,1,1,1,85
918,12,0,4,4,2,86
918,12,0,3,2,1,87
918,7,5,2,3,2,88
918,6,6,1,1,1,89
918,9,3,2,4,2,90
918,6,6,1,1,1,91
918,6,6,1,3,2,92
918,12,0,2,2,1,93
918,12,0,4,4,2,94
918,7,5,1,1,1,95
918,9,3,2,2,1,96
918,9,3,3,4,2,97
918,7,5,2,3,2,98
918,7,5,1,1,1,99
918,6,6,2,3,2,100
918,9,3,3,4,2,101
918,9,3,2,2,1,102
918,12,0,3,2,1,103
918,12,0,4,4,2,104
918,9,3,2,4,2,105
918,9,3,3,4,2,106
918,7,5,1,1,1,107
918,7,5,2,3,2,108
918,9,3,2,2,1,109
918,6,6,2,3,2,110
918,9,3,2,2,1,111
918,6,6,1,1,1,112
918,7,5,1,1,1,113
918,7,5,2,3,2,114
918,6,6,1,1,1,115
918,7,5,2,3,2,116
918,12,0,4,4,2,117
918,6,6,1,1,1,118
918,6,6,1,3,2,119
918,9,3,3,4,2,120
918,12,0,3,2,1,121
918,9,3,2,2,1,122
918,6,6,1,1,1,123
918,7,5,1,1,1,124
918,6,6,1,1,1,125
918,12,0,2,2,1,126
918,12,0,4,4,2,127
918,6,6,1,3,2,128
918,7,5,2,3,2,129
918,9,3,1,2,1,130
918,6,6,1,1,1,131
918,12,0,3,2,1,132
918,7,5,2,3,2,133
918,9,3,3,4,2,134
918,7,5,1,1,1,135
918,12,0,3,2,1,136
918,6,6,1,3,2,137
918,7,5,2,3,2,138
918,9,3,1,2,1,139
918,6,6,1,3,2,140
918,12,0,3,2,1,141
918,6,6,1,3,2,142
918,12,0,4,4,2,143
918,7,5,1,1,1,144
922,9,3,1,2,1,1
922,7,5,2,3,2,2
922,6,6,1,1,1,3
922,12,0,1,2,1,4
922,7,5,1,1,1,5
922,6,6,1,1,1,6
922,6,6,1,3,2,7
922,12,0,2,2,1,8
922,7,5,2,3,2,9
922,9,3,2,4,2,10
922,9,3,2,4,2,11
922,9,3,1,2,1,12
922,6,6,1,3,2,13
922,12,0,3,4,2,14
922,7,5,2,3,2,15
922,7,5,2,3,2,16
922,12,0,3,4,2,17
922,7,5,1,1,1,18
922,6,6,1,3,2,19
922,12,0,2,2,1,20
922,9,3,2,4,2,21
922,12,0,1,2,1,22
922,12,0,3,4,2,23
922,9,3,1,2,1,24
922,12,0,1,2,1,25
922,6,6,1,1,1,26
922,12,0,3,4,2,27
922,12,0,2,2,1,28
922,6,6,1,3,2,29
922,6,6,1,1,1,30
922,6,6,1,3,2,31
922,9,3,2,4,2,32
922,7,5,1,1,1,33
922,9,3,2,4,2,34
922,9,3,1,2,1,35
922,12,0,3,4,2,36
922,7,5,2,3,2,37
922,9,3,2,4,2,38
922,6,6,1,3,2,39
922,7,5,2,3,2,40
922,6,6,1,1,1,41
922,12,0,1,2,1,42
922,7,5,1,1,1,43
922,12,0,3,4,2,44
922,9,3,2,4,2,45
922,7,5,1,1,1,46
922,9,3,2,2,1,47
922,9,3,1,2,1,48
922,12,0,3,4,2,49
922,6,6,1,1,1,50
922,6,6,1,1,1,51
922,9,3,1,2,1,52
922,7,5,1,1,1,53
922,6,6,1,3,2,54
922,12,0,1,2,1,55
922,6,6,1,1,1,56
922,12,0,3,4,2,57
922,9,3,2,4,2,58
922,7,5,1,1,1,59
922,7,5,2,3,2,60
922,12,0,3,4,2,61
922,6,6,1,3,2,62
922,6,6,1,1,1,63
922,9,3,1,2,1,64
922,7,5,1,3,2,65
922,9,3,2,4,2,66
922,9,3,1,2,1,67
922,6,6,1,3,2,68
922,12,0,2,2,1,69
922,7,5,1,1,1,70
922,7,5,1,1,1,71
922,7,5,2,3,2,72
922,6,6,1,3,2,73
922,6,6,1,1,1,74
922,9,3,1,2,1,75
922,12,0,3,4,2,76
922,7,5,1,1,1,77
922,9,3,2,4,2,78
922,12,0,2,2,1,79
922,12,0,3,4,2,80
922,7,5,2,3,2,81
922,9,3,2,4,2,82
922,12,0,3,4,2,83
922,9,3,1,2,1,84
922,7,5,1,1,1,85
922,12,0,3,4,2,86
922,12,0,2,2,1,87
922,7,5,1,3,2,88
922,6,6,1,1,1,89
922,9,3,2,4,2,90
922,6,6,1,1,1,91
922,6,6,1,3,2,92
922,12,0,1,2,1,93
922,12,0,3,4,2,94
922,7,5,1,1,1,95
922,9,3,1,2,1,96
922,9,3,2,4,2,97
922,7,5,3,3,2,98
922,7,5,1,1,1,99
922,6,6,2,3,2,100
922,9,3,2,4,2,101
922,9,3,1,2,1,102
922,12,0,1,2,1,103
922,12,0,3,4,2,104
922,9,3,2,4,2,105
922,9,3,2,4,2,106
922,7,5,1,1,1,107
922,7,5,1,3,2,108
922,9,3,1,2,1,109
922,6,6,1,3,2,110
922,9,3,1,2,1,111
922,6,6,1,1,1,112
922,7,5,1,1,1,113
922,7,5,1,3,2,114
922,6,6,1,1,1,115
922,7,5,2,3,2,116
922,12,0,3,4,2,117
922,6,6,1,1,1,118
922,6,6,1,3,2,119
922,9,3,2,4,2,120
922,12,0,1,2,1,121
922,9,3,1,2,1,122
922,6,6,1,1,1,123
922,7,5,1,1,1,124
922,6,6,1,1,1,125
922,12,0,2,2,1,126
922,12,0,3,4,2,127
922,6,6,1,3,2,128
922,7,5,2,3,2,129
922,9,3,1,2,1,130
922,6,6,1,1,1,131
922,12,0,2,2,1,132
922,7,5,1,3,2,133
922,9,3,2,4,2,134
922,7,5,1,1,1,135
922,12,0,1,2,1,136
922,6,6,1,3,2,137
922,7,5,2,3,2,138
922,9,3,1,2,1,139
922,6,6,1,3,2,140
922,12,0,2,2,1,141
922,6,6,1,3,2,142
922,12,0,3,4,2,143
922,7,5,1,1,1,144
919,6,6,1,3,2,1
919,6,6,1,1,1,2
919,9,3,3,2,1,3
919,12,0,4,4,2,4
919,7,5,2,1,1,5
919,9,3,3,4,2,6
919,12,0,4,2,1,7
919,12,0,4,4,2,8
919,7,5,2,3,2,9
919,9,3,3,4,2,10
919,12,0,4,4,2,11
919,9,3,3,2,1,12
919,7,5,2,1,1,13
919,12,0,4,4,2,14
919,12,0,4,2,1,15
919,7,5,2,3,2,16
919,6,6,1,1,1,17
919,9,3,3,4,2,18
919,6,6,1,1,1,19
919,6,6,1,3,2,20
919,12,0,4,2,1,21
919,12,0,4,4,2,22
919,7,5,2,1,1,23
919,9,3,3,2,1,24
919,9,3,3,4,2,25
919,7,5,2,3,2,26
919,7,5,2,1,1,27
919,6,6,1,3,2,28
919,9,3,3,4,2,29
919,9,3,3,2,1,30
919,12,0,4,2,1,31
919,12,0,4,4,2,32
919,9,3,3,4,2,33
919,9,3,3,4,2,34
919,7,5,2,1,1,35
919,7,5,2,3,2,36
919,9,3,3,2,1,37
919,6,6,1,3,2,38
919,9,3,3,2,1,39
919,6,6,1,1,1,40
919,7,5,2,1,1,41
919,7,5,2,3,2,42
919,6,6,1,1,1,43
919,7,5,2,3,2,44
919,12,0,4,4,2,45
919,6,6,1,1,1,46
919,6,6,1,3,2,47
919,9,3,3,4,2,48
919,12,0,4,2,1,49
919,9,3,3,2,1,50
919,6,6,1,1,1,51
919,7,5,1,1,1,52
919,6,6,1,1,1,53
919,12,0,4,2,1,54
919,12,0,4,4,2,55
919,6,6,1,3,2,56
919,7,5,2,3,2,57
919,9,3,4,2,1,58
919,6,6,1,1,1,59
919,12,0,4,2,1,60
919,7,5,2,3,2,61
919,9,3,3,4,2,62
919,7,5,2,1,1,63
919,12,0,4,2,1,64
919,6,6,1,3,2,65
919,7,5,2,3,2,66
919,9,3,2,2,1,67
919,6,6,1,3,2,68
919,12,0,4,2,1,69
919,6,6,1,3,2,70
919,12,0,4,4,2,71
919,7,5,2,1,1,72
919,9,3,3,2,1,73
919,7,5,2,3,2,74
919,6,6,1,1,1,75
919,12,0,4,2,1,76
919,7,5,1,1,1,77
919,6,6,1,1,1,78
919,6,6,1,3,2,79
919,12,0,4,2,1,80
919,7,5,2,3,2,81
919,9,3,3,4,2,82
919,9,3,3,4,2,83
919,9,3,3,2,1,84
919,6,6,1,3,2,85
919,12,0,4,4,2,86
919,7,5,2,3,2,87
919,7,5,2,3,2,88
919,12,0,4,4,2,89
919,7,5,2,1,1,90
919,6,6,1,3,2,91
919,12,0,4,2,1,92
919,9,3,3,4,2,93
919,12,0,4,2,1,94
919,12,0,4,4,2,95
919,9,3,3,2,1,96
919,12,0,4,2,1,97
919,6,6,1,1,1,98
919,12,0,4,4,2,99
919,12,0,4,2,1,100
919,6,6,1,3,2,101
919,6,6,1,1,1,102
919,6,6,1,3,2,103
919,9,3,3,4,2,104
919,7,5,2,1,1,105
919,9,3,3,4,2,106
919,9,3,3,2,1,107
919,12,0,4,4,2,108
919,7,5,2,3,2,109
919,9,3,3,4,2,110
919,6,6,1,3,2,111
919,7,5,2,3,2,112
919,6,6,1,1,1,113
919,12,0,4,2,1,114
919,7,5,2,1,1,115
919,12,0,4,4,2,116
919,9,3,3,4,2,117
919,7,5,2,1,1,118
919,9,3,3,2,1,119
919,9,3,3,2,1,120
919,12,0,4,4,2,121
919,6,6,1,1,1,122
919,6,6,1,1,1,123
919,9,3,3,2,1,124
919,7,5,1,1,1,125
919,6,6,1,3,2,126
919,12,0,4,2,1,127
919,6,6,1,1,1,128
919,12,0,4,4,2,129
919,9,3,3,4,2,130
919,7,5,2,1,1,131
919,7,5,2,3,2,132
919,12,0,4,4,2,133
919,6,6,1,3,2,134
919,6,6,1,1,1,135
919,9,3,3,2,1,136
919,7,5,2,3,2,137
919,9,3,3,4,2,138
919,9,3,3,2,1,139
919,6,6,1,3,2,140
919,12,0,4,2,1,141
919,7,5,2,1,1,142
919,7,5,1,1,1,143
919,7,5,2,3,2,144
931,6,6,1,3,2,1
931,6,6,1,1,1,2
931,9,3,1,2,1,3
931,12,0,4,4,2,4
931,7,5,1,1,1,5
931,9,3,2,4,2,6
931,12,0,1,2,1,7
931,12,0,4,4,2,8
931,7,5,2,3,2,9
931,9,3,3,4,2,10
931,12,0,4,4,2,11
931,9,3,1,2,1,12
931,7,5,1,1,1,13
931,12,0,4,4,2,14
931,12,0,1,2,1,15
931,7,5,2,3,2,16
931,6,6,1,1,1,17
931,9,3,3,4,2,18
931,6,6,1,1,1,19
931,6,6,1,3,2,20
931,12,0,1,2,1,21
931,12,0,4,4,2,22
931,7,5,1,1,1,23
931,9,3,1,2,1,24
931,9,3,3,4,2,25
931,7,5,2,3,2,26
931,7,5,1,1,1,27
931,6,6,1,3,2,28
931,9,3,3,4,2,29
931,9,3,1,2,1,30
931,12,0,2,2,1,31
931,12,0,4,4,2,32
931,9,3,2,4,2,33
931,9,3,2,4,2,34
931,7,5,1,1,1,35
931,7,5,2,3,2,36
931,9,3,1,2,1,37
931,6,6,1,3,2,38
931,9,3,1,2,1,39
931,6,6,1,1,1,40
931,7,5,1,1,1,41
931,7,5,2,3,2,42
931,6,6,1,1,1,43
931,7,5,2,3,2,44
931,12,0,4,4,2,45
931,6,6,1,1,1,46
931,6,6,1,3,2,47
931,9,3,3,4,2,48
931,12,0,1,2,1,49
931,9,3,1,2,1,50
931,6,6,1,1,1,51
931,7,5,1,1,1,52
931,6,6,1,1,1,53
931,12,0,2,2,1,54
931,12,0,4,4,2,55
931,6,6,1,3,2,56
931,7,5,2,3,2,57
931,9,3,1,2,1,58
931,6,6,1,1,1,59
931,12,0,1,2,1,60
931,7,5,2,3,2,61
931,9,3,3,4,2,62
931,7,5,1,1,1,63
931,12,0,1,2,1,64
931,6,6,1,3,2,65
931,7,5,2,3,2,66
931,9,3,1,2,1,67
931,6,6,1,3,2,68
931,12,0,1,2,1,69
931,6,6,1,3,2,70
931,12,0,4,4,2,71
931,7,5,1,1,1,72
931,9,3,1,2,1,73
931,7,5,2,3,2,74
931,6,6,1,1,1,75
931,12,0,2,2,1,76
931,7,5,1,1,1,77
931,6,6,1,1,1,78
931,6,6,1,3,2,79
931,12,0,1,2,1,80
931,7,5,2,3,2,81
931,9,3,3,4,2,82
931,9,3,3,4,2,83
931,9,3,1,2,1,84
931,6,6,1,3,2,85
931,12,0,4,4,2,86
931,7,5,2,3,2,87
931,7,5,2,3,2,88
931,12,0,4,4,2,89
931,7,5,1,1,1,90
931,6,6,1,3,2,91
931,12,0,1,2,1,92
931,9,3,2,4,2,93
931,12,0,2,2,1,94
931,12,0,4,4,2,95
931,9,3,1,2,1,96
931,12,0,1,2,1,97
931,6,6,1,1,1,98
931,12,0,4,4,2,99
931,12,0,1,2,1,100
931,6,6,1,3,2,101
931,6,6,1,1,1,102
931,6,6,1,3,2,103
931,9,3,3,4,2,104
931,7,5,1,1,1,105
931,9,3,3,4,2,106
931,9,3,1,2,1,107
931,12,0,4,4,2,108
931,7,5,2,3,2,109
931,9,3,3,4,2,110
931,6,6,1,3,2,111
931,7,5,2,3,2,112
931,6,6,1,1,1,113
931,12,0,1,2,1,114
931,7,5,1,1,1,115
931,12,0,4,4,2,116
931,9,3,3,4,2,117
931,7,5,1,1,1,118
931,9,3,1,2,1,119
931,9,3,1,2,1,120
931,12,0,4,4,2,121
931,6,6,1,1,1,122
931,6,6,1,1,1,123
931,9,3,1,2,1,124
931,7,5,1,1,1,125
931,6,6,1,3,2,126
931,12,0,1,2,1,127
931,6,6,1,1,1,128
931,12,0,4,4,2,129
931,9,3,3,4,2,130
931,7,5,1,1,1,131
931,7,5,2,3,2,132
931,12,0,4,4,2,133
931,6,6,1,3,2,134
931,6,6,1,1,1,135
931,9,3,1,2,1,136
931,7,5,2,3,2,137
931,9,3,3,4,2,138
931,9,3,1,2,1,139
931,6,6,1,3,2,140
931,12,0,1,2,1,141
931,7,5,1,1,1,142
931,7,5,1,1,1,143
931,7,5,2,3,2,144
926,9,3,3,2,1,1
926,7,5,1,3,2,2
926,6,6,1,1,1,3
926,12,0,4,2,1,4
926,7,5,2,1,1,5
926,6,6,1,1,1,6
926,6,6,1,3,2,7
926,12,0,4,2,1,8
926,7,5,2,3,2,9
926,9,3,3,4,2,10
926,9,3,3,4,2,11
926,9,3,3,2,1,12
926,6,6,1,3,2,13
926,12,0,4,4,2,14
926,7,5,2,3,2,15
926,7,5,2,3,2,16
926,12,0,4,4,2,17
926,7,5,2,1,1,18
926,6,6,1,3,2,19
926,12,0,4,2,1,20
926,9,3,3,4,2,21
926,12,0,4,2,1,22
926,12,0,4,4,2,23
926,9,3,3,2,1,24
926,12,0,4,2,1,25
926,6,6,1,1,1,26
926,12,0,4,4,2,27
926,12,0,4,2,1,28
926,6,6,1,3,2,29
926,6,6,1,1,1,30
926,6,6,1,3,2,31
926,9,3,3,4,2,32
926,7,5,2,1,1,33
926,9,3,2,4,2,34
926,9,3,3,2,1,35
926,12,0,4,4,2,36
926,7,5,2,3,2,37
926,9,3,3,4,2,38
926,6,6,1,3,2,39
926,7,5,2,3,2,40
926,6,6,1,1,1,41
926,12,0,4,2,1,42
926,7,5,2,1,1,43
926,12,0,4,4,2,44
926,9,3,2,4,2,45
926,7,5,2,1,1,46
926,9,3,2,2,1,47
926,9,3,3,2,1,48
926,12,0,4,4,2,49
926,6,6,1,1,1,50
926,6,6,1,1,1,51
926,9,3,3,2,1,52
926,7,5,2,1,1,53
926,6,6,1,3,2,54
926,12,0,4,2,1,55
926,6,6,1,1,1,56
926,12,0,4,4,2,57
926,9,3,3,4,2,58
926,7,5,2,1,1,59
926,7,5,2,3,2,60
926,12,0,4,4,2,61
926,6,6,1,3,2,62
926,6,6,1,1,1,63
926,9,3,3,2,1,64
926,7,5,2,3,2,65
926,9,3,3,4,2,66
926,9,3,3,2,1,67
926,6,6,1,3,2,68
926,12,0,4,2,1,69
926,7,5,2,1,1,70
926,7,5,2,1,1,71
926,7,5,2,3,2,72
926,6,6,1,3,2,73
926,6,6,1,1,1,74
926,9,3,3,2,1,75
926,12,0,4,4,2,76
926,7,5,2,1,1,77
926,9,3,3,4,2,78
926,12,0,4,2,1,79
926,12,0,4,4,2,80
926,7,5,2,3,2,81
926,9,3,2,4,2,82
926,12,0,4,4,2,83
926,9,3,3,2,1,84
926,7,5,2,1,1,85
926,12,0,4,4,2,86
926,12,0,4,2,1,87
926,7,5,2,3,2,88
926,6,6,1,1,1,89
926,9,3,2,4,2,90
926,6,6,1,1,1,91
926,6,6,1,3,2,92
926,12,0,4,2,1,93
926,12,0,4,4,2,94
926,7,5,2,1,1,95
926,9,3,3,2,1,96
926,9,3,2,4,2,97
926,7,5,2,3,2,98
926,7,5,1,1,1,99
926,6,6,1,3,2,100
926,9,3,3,4,2,101
926,9,3,3,2,1,102
926,12,0,4,2,1,103
926,12,0,4,4,2,104
926,9,3,3,4,2,105
926,9,3,2,4,2,106
926,7,5,2,1,1,107
926,7,5,2,3,2,108
926,9,3,3,2,1,109
926,6,6,1,3,2,110
926,9,3,3,2,1,111
926,6,6,1,1,1,112
926,7,5,2,1,1,113
926,7,5,2,3,2,114
926,6,6,1,1,1,115
926,7,5,2,3,2,116
926,12,0,4,4,2,117
926,6,6,1,1,1,118
926,6,6,1,3,2,119
926,9,3,3,4,2,120
926,12,0,4,2,1,121
926,9,3,2,2,1,122
926,6,6,1,1,1,123
926,7,5,2,1,1,124
926,6,6,1,1,1,125
926,12,0,4,2,1,126
926,12,0,4,4,2,127
926,6,6,1,3,2,128
926,7,5,2,3,2,129
926,9,3,3,2,1,130
926,6,6,1,1,1,131
926,12,0,4,2,1,132
926,7,5,2,3,2,133
926,9,3,3,4,2,134
926,7,5,2,1,1,135
926,12,0,4,2,1,136
926,6,6,1,3,2,137
926,7,5,2,3,2,138
926,9,3,3,2,1,139
926,6,6,1,3,2,140
926,12,0,4,2,1,141
926,6,6,1,3,2,142
926,12,0,4,4,2,143
926,7,5,2,1,1,144
930,9,3,2,2,1,1
930,7,5,1,3,2,2
930,6,6,1,1,1,3
930,12,0,2,2,1,4
930,7,5,1,1,1,5
930,6,6,1,1,1,6
930,6,6,1,3,2,7
930,12,0,2,2,1,8
930,7,5,1,3,2,9
930,9,3,2,4,2,10
930,9,3,2,4,2,11
